;link;cím;jelenlegi rovat;új elsődleges rovat;új másodlagos rovatok vesszővel elválasztva;kategóriák vesszővel elválasztva;
1757;https://www.alapjarat.hu/verseny/uj-kilatasok-az-oxxo-hungary-truck-racing-team-szamara/;Új kilátások az OXXO Hungary Truck Racing Team számára;Verseny;Rajtrács;;Kamion-EB;
1758;https://www.alapjarat.hu/nagyvilag-bulvar/csokkenhet-a-visszahivott-vw-dizelek-motorteljesitmenye/;Csökkenhet a visszahívott VW-dízelek motorteljesítménye?;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
1759;https://www.alapjarat.hu/nagyvilag-bulvar/ford-gt-aki-kapja-marja-alapon/;Ford GT – Aki kapja, marja alapon;Nagyvilág;Aktuális;;Aktuális;
1760;https://www.alapjarat.hu/teszt/az-okombi-kia-optima-sw-phev-teszt/;Az öKombi: Kia Optima SW PHEV – Teszt;Teszt;Autóteszt;;Új autók tesztje;
1761;https://www.alapjarat.hu/kozossegi/esemeny-es-programajanlo-07-20-22/;Esemény- és programajánló 07. 20. – 22.;Közösségi;Aktuális;;Aktuális;
1762;https://www.alapjarat.hu/nagyvilag-bulvar/maranello-a-hely-ahol-meg-a-jarda-is-piros/;Maranello: a hely, ahol még a járda is piros - GALÉRIA;Nagyvilág;El Mondó;;Sztori;
1763;https://www.alapjarat.hu/hasznos-infok/autosmozit-nyit-a-budapesti-arkad-ott-vagy-mar-2018/;Autósmozit nyit a budapesti ÁRKÁD! Ott vagy már?;Hasznos infók;Aktuális;;Aktuális;
1764;https://www.alapjarat.hu/nagyvilag-bulvar/13-millio-forintot-kell-visszafizetne-800-tesla-s-tulajdonosnak/;1,3 millió forintot kell visszafizetnie 800 Tesla S tulajdonosnak;Nagyvilág;Aktuális;;Aktuális;
1765;https://www.alapjarat.hu/hasznos-infok/megelozheto-hogy-a-hasznaltauto-vasarlas-remalom-legyen/;Megelőzhető, hogy a használtautó-vásárlás rémálom legyen!;Hasznos infók;Hasznos infók;;Hasznos infók;
1766;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/augusztusban-erkezik-a-paul-walker-eletet-bemutato-film/;Augusztusban érkezik a Paul Walker életét bemutató film;Bulvár;Aktuális;;Aktuális;
1767;https://www.alapjarat.hu/tech/nem-fog-rajta-a-kor-2006-os-lotus-elise-2018/;Nem fog rajta a kor! – 2006-os Lotus Elise;Tech;Tuning;;Tuning;
1768;https://www.alapjarat.hu/hasznos-infok/ujabb-rekordot-dontott-a-magyar-hasznaltauto-piac/;Újabb rekordot döntött a magyar használtautó-piac;Hasznos infók;Aktuális;;Aktuális;
1769;https://www.alapjarat.hu/nagyvilag-bulvar/viszik-a-lamborghinit-mint-a-cukrot/;Viszik a Lamborghinit, mint a cukrot;Nagyvilág;Aktuális;;Aktuális;
1770;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/terepen-a-2019-es-suzuki-jimny/;Terepen a 2019-es Suzuki Jimny!;Nagyvilág;Aktuális;;Aktuális;
1771;https://www.alapjarat.hu/teszt/aprolekos-audi-a4-2-0-tdi-quattro-teszt/;Aprólékos: Audi A4 2.0 TDI quattro – Teszt;Teszt;Autóteszt;;Használt autók tesztje;
1772;https://www.alapjarat.hu/kozossegi/kozeleg-a-17-nemzetkozi-amerikai-auto-fesztival/;Közeleg a 17. Nemzetközi Amerikai Autó Fesztivál!;Közösségi;Közös csapatás;;Közös csapatás;
1773;https://www.alapjarat.hu/tech/a-mercedes-amg-a-porsche-718-cayman-versenytarsan-dolgozik/;A Mercedes-AMG a Porsche 718 Cayman versenytársán dolgozik;Tech;Aktuális;;Aktuális;
1774;https://www.alapjarat.hu/kozossegi/31-tipp-hogyan-kerulheted-el-a-dugot/;3+1 tipp, hogyan kerülheted el a dugót!;Közösségi;Hasznos infók;;Hasznos infók;
1775;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-elso-mclaren-senna-egyedi-fenyezessel-erkezett-az-egyesult-allamokba/;Az első McLaren Senna, egyedi fényezéssel érkezett az Egyesült Államokba;Nagyvilág;Aktuális;;Aktuális;
1776;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/toyota-hilux-a-magyarok-veszik-mint-a-cukrot/;Toyota Hilux – A magyarok veszik, mint a cukrot!;Nagyvilág;Aktuális;;Aktuális;
1777;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-uj-audi-tt-a-rancfelvarrott-hungarikum/;Az új Audi TT – a ráncfelvarrott Hungarikum;Nagyvilág;Aktuális;;Aktuális;
1778;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/nissan-leaf-nismo-2018-az-izmositott-elektromos/;Nissan Leaf Nismo 2018 – az izmosított elektromos;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
1779;https://www.alapjarat.hu/tech/toyota-celica-gt-s-urdongo-kivitel/;Toyota Celica GT-S – Űrdongó kivitel!;Tech;Aktuális;;Aktuális;
1780;https://www.alapjarat.hu/tech/a-v12-es-mercedes-szuperauto-ami-nem-is-letezett/;A V12-es Mercedes szuperautó, ami nem is létezett;Tech;El Mondó;;Sztori;
1781;https://www.alapjarat.hu/tech/a-kompresszoros-f20c-motoros-z/;A kompresszoros, F20C motoros Z;Tech;Tech;;Tech;
1782;https://www.alapjarat.hu/nagyvilag-bulvar/bmw-e39-bol-e60-at-majdnem/;BMW E39-ből E60-at? Majdnem.;Nagyvilág;Tuning;;Tuning;
1783;https://www.alapjarat.hu/verseny/hamilton-valos-esely-nelkul-nyerte-meg-a-nemet-nagydijat/;Hamilton valós esély nélkül nyerte meg a Német Nagydíjat;Verseny;Rajtrács;;F1;
1784;https://www.alapjarat.hu/nagyvilag-bulvar/erkezik-a-lamborghini-aventador-hardcore-valtozata-az-svj/;Érkezik a Lamborghini Aventador hardcore változata, az SVJ;Nagyvilág;Aktuális;;Aktuális;
1785;https://www.alapjarat.hu/nagyvilag-bulvar/varatlan-es-dramai-vezercsere-a-fiat-chrysler-elen/;Váratlan és drámai vezércsere a Fiat Chrysler élén;Nagyvilág;Aktuális;;Aktuális;
1786;https://www.alapjarat.hu/nagyvilag-bulvar/uj-zaszloshajon-dolgozik-a-hyundai-n-brand/;Új zászlóshajón dolgozik a Hyundai N brand;Nagyvilág;Aktuális;;Aktuális;
1787;https://www.alapjarat.hu/kozossegi/foszerepben-a-magyar-nagydij-esemeny-es-programajanlo-07-27-29/;Főszerepben a Magyar Nagydíj Esemény- és programajánló 07. 27. – 29.;Közösségi;Aktuális;Rajtrács;Aktuális,F1;
1788;https://www.alapjarat.hu/nagyvilag-bulvar/650-loeros-lesz-a-2019-es-audi-rs6-avant/;650 lóerős lesz a 2019-es Audi RS6 Avant;Nagyvilág;Aktuális;;Aktuális;
1789;https://www.alapjarat.hu/tech/mar-gyartjak-az-elektromos-motorokat-a-gyori-audiban/;Már gyártják az elektromos motorokat a Győri Audiban;Tech;Aktuális;Tech;Aktuális,Tech;
1790;https://www.alapjarat.hu/hasznos-infok/kell-valami-az-autodba-akkor-nezz-be-az-amazon-webaruhazba/;Kell valami az autódba? Akkor nézz be az Amazon webáruházba!;Hasznos infók;Hasznos infók;;Hasznos infók;
1791;https://www.alapjarat.hu/nagyvilag-bulvar/ne-bantsd-az-erdot-gyere-inkabb-terepralizni/;Ne bántsd az erdőt, gyere inkább terepralizni!;Nagyvilág;Rajtrács;;Tereprali;
1792;https://www.alapjarat.hu/nagyvilag-bulvar/meghalt-sergio-marchionne/;Meghalt Sergio Marchionne!;Nagyvilág;Aktuális;;Aktuális;
1793;https://www.alapjarat.hu/hasznos-infok/erre-szamits-a-magyar-nagydij-alatt/;Erre számíts a Magyar Nagydíj alatt!;Hasznos infók;Rajtrács;;F1;
1794;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/megrendelheto-a-mercedes-alomautoja-az-amg-gt-4-ajtos-coupe/;Megrendelhető a Mercedes álomautója, az AMG GT 4 ajtós Coupé!;Nagyvilág;Aktuális;;Aktuális;
1795;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/itt-az-uj-2018-as-audi-q3/;Itt az új, 2018-as Audi Q3;Nagyvilág;Aktuális;;Aktuális;
1796;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elhunyt-chris-svensson-a-ford-vezeto-dizajnere/;Elhunyt Chris Svensson, a Ford vezető dizájnere;Nagyvilág;Aktuális;;Aktuális;
1797;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-lexus-egyedi-festesu-lfa-val-all-elo-a-belgiumi-24-oras-futamra/;A Lexus egyedi festésű LFA-val áll elő a belgiumi 24 órás futamra;Nagyvilág;Rajtrács;;Sporthírek;
1798;https://www.alapjarat.hu/media/kepek/befotoztam-a-renault-2018-as-f1-es-gepet/;Befotóztam a Renault 2018-as F1-es gépét;Képek;Rajtrács;Média;F1,Képek;
1799;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/azonosithatatlan-gurulo-targy-alfa-romeo-carabo/;Azonosíthatatlan guruló tárgy – Alfa Romeo Carabo;Nagyvilág;El Mondó;;Sztori;
1800;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-honda-civic-type-r-estorilt-is-meghoditotta/;A Honda Civic Type R Estorilt is meghódította;Nagyvilág;Aktuális;;Aktuális;
1801;https://www.alapjarat.hu/tech/a-mercedes-csoda-trelere-az-1950-es-evekbol/;A Mercedes csoda-trélere az 1950-es évekből;Tech;El Mondó;;Sztori;
1802;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/lewis-hamilton-autokba-fekteti-penzet/;Lewis Hamilton autókba fekteti pénzét;Bulvár;Aktuális;;Aktuális;
1803;https://www.alapjarat.hu/tech/megmutattak-a-frissitett-2018-as-porsche-macant/;Megmutatták a frissített, 2018-as Porsche Macant;Tech;Aktuális;;Aktuális;
1804;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/europaba-is-megerkezik-a-mercedes-a-osztaly-szedanja/;Európába is megérkezik a Mercedes A-osztály szedánja!;Nagyvilág;Aktuális;;Aktuális;
1805;https://www.alapjarat.hu/teszt/bmw-x3-20d-xdrive-teszt-video/;BMW X3 20d xDrive – Teszt + Videó;Teszt;Autóteszt;;Új autók tesztje;
1806;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/megdolt-a-nurburgring-korrekordja/;Megdőlt a Nürburgring körrekordja!;Nagyvilág;Aktuális;;Aktuális;
1807;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-nok-vagy-a-ferfiak-figyelnek-jobban-a-gumira/;A nők vagy a férfiak figyelnek jobban a gumira?;Nagyvilág;Hasznos infók;;Hasznos infók;
1808;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-2019-es-audi-e-tront-szeptemberben-mutatjak-be/;A 2019-es Audi E-Tront szeptemberben mutatják be;Nagyvilág;Aktuális;;Aktuális;
1809;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-speedtail-nevet-kapta-a-vilag-elso-hyper-gt-je/;A Speedtail nevet kapta a világ első Hyper GT-je;Nagyvilág;Aktuális;;Aktuális;
1810;https://www.alapjarat.hu/tech/egy-falatnyi-amerika-ford-capri/;Egy falatnyi Amerika – Ford Capri;Tech;El Mondó;;Sztori;
1811;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/uj-suv-val-keszul-a-seat/;Új SUV-val készül a Seat;Nagyvilág;Aktuális;;Aktuális;
1812;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/motorfrissitessel-erkezik-a-2019-es-ford-f-150-limited/;Motorfrissítéssel érkezik a 2019-es Ford F-150 Limited;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
1813;https://www.alapjarat.hu/kozossegi/kvizjatek-9-kerdes-a-magyar-nagydij-kapcsan/;Kvízjáték - 9 kérdés a Magyar Nagydíj kapcsán;Közösségi;Rajtrács;;F1;
1814;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/1959-es-maserati-birdcage-az-1-milliard-forintos-jatekszer/;1959-es Maserati Birdcage – Az 1 milliárd forintos játékszer;Nagyvilág;El Mondó;;Sztori;
1815;https://www.alapjarat.hu/verseny/dtm-zandvoort-a-nyari-szunet-elotti-utolso-hetvege/;DTM Zandvoort  a nyári szünet előtti utolsó hétvége;Verseny;Rajtrács;;DTM;
1816;https://www.alapjarat.hu/overlanding/minden-amit-az-overlanding-jelensegrol-tudni-kell/;Minden, amit az overlanding jelenségről tudni kell!;Overlanding;El Mondó;;Overlanding;
1817;https://www.alapjarat.hu/verseny/hamilton-nyerte-a-magyar-nagydijat-ricciardo-paradezott/;Hamilton nyerte a Magyar Nagydíjat, Ricciardo parádézott;Verseny;Rajtrács;;F1;
1818;https://www.alapjarat.hu/media/videok/a-rozsaszin-fustgyar/;A rózsaszín füstgyár;Videók;Média;Aktuális;Aktuális,Videók;
1819;https://www.alapjarat.hu/hasznos-infok/41-hasznos-tipp-alkatresz-vasarlashoz/;4+1 hasznos tipp alkatrész vásárláshoz!;Hasznos infók;Hasznos infók;;Hasznos infók;
1820;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/uj-mexikoi-szuperautot-gyurhetsz-a-forzaban/;Új mexikói szuperautót gyűrhetsz a Forzában!;Nagyvilág;Aktuális;;Aktuális;
1821;https://www.alapjarat.hu/nagyvilag-bulvar/bmw-seknek-jo-hir-debrecenben-epitenek-gyarat/;BMW-seknek jó hír: Debrecenben építenek gyárat!;Nagyvilág;Aktuális;;Aktuális;
1822;https://www.alapjarat.hu/hasznos-infok/varhato-volt-hogy-fizetos-lesz-a-toltes-mol-kutakon/;Várható volt, hogy fizetős lesz a töltés a MOL kutakon;Hasznos infók;Aktuális;;Aktuális;
1823;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/frissitettek-az-mx5-os-roadstert/;Frissítették az MX5-ös roadstert;Nagyvilág;Aktuális;;Aktuális;
1824;https://www.alapjarat.hu/hasznos-infok/csapatepito-programok-es-treningek-a-drivingcampen/;Csapatépítő programok és tréningek a drivingcampen!;Hasznos infók;Hasznos infók;;Hasznos infók;
1825;https://www.alapjarat.hu/hasznos-infok/a-trabant-legyozte-a-ladat-es-a-kispolskit-is/;A Trabant legyőzte a Ladát és a Kispolskit is;Hasznos infók;El Mondó;;Sztori;
1826;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-harley-davidson-celja-egy-uj-vilagmeretu-motoros-generacio-letrehozasa/;A Harley-Davidson célja egy új világméretű motoros-generáció létrehozása;Nagyvilág;Aktuális;;Aktuális;
1827;https://www.alapjarat.hu/overlanding/budapestrol-szingapurba-autoval-bemutatkozik-a-ket-magyar-kalandor/;Budapestről Szingapúrba autóval: bemutatkozik a két magyar kalandor;Overlanding;El Mondó;;Overlanding;
1828;https://www.alapjarat.hu/verseny/erkeznek-a-mille-migliarol-szolo-videok/;Érkeznek a Mille Migliáról szóló videók!;Verseny;El Mondó;Média;Velünk történt,Videók;
1829;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/zold-utat-kapott-az-elektromos-cukisag/;Zöld utat kapott az elektromos cukiság;Nagyvilág;Aktuális;;Aktuális;
1830;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ujabb-reszleteket-mutattak-a-jovore-erkezo-suv-bol/;Újabb részleteket mutattak a jövőre érkező SUV-ból;Nagyvilág;Aktuális;;Aktuális;
1831;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ausztriabol-erkezik-a-chiron-ellenfele/;Ausztriából érkezik a Chiron ellenfele;Nagyvilág;Aktuális;;Aktuális;
1832;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/felvillanyozna-a-helyzetet-a-nissan/;Felvillanyozná a helyzetet a Nissan;Nagyvilág;Aktuális;;Aktuális;
1833;https://www.alapjarat.hu/kozossegi/szocijarmu-kiallitas-es-drift-is-lesz-a-hetvegen/;Szocijármű Kiállítás és drift is lesz a hétvégén;Közösségi;Közös csapatás;Aktuális;Közös csapatás,Aktuális;
1834;https://www.alapjarat.hu/tech/izmosabbnak-hato-skoda-karoq-a-csehektol/;Izmosabbnak ható Skoda Karoq a csehektől;Tech;Aktuális;;Aktuális;
1835;https://www.alapjarat.hu/teszt/feneke-visz-mindent-hyundai-i30-fastback-teszt/;Feneke visz mindent: Hyundai i30 Fastback – Teszt;Teszt;Autóteszt;;Új autók tesztje;
1836;https://www.alapjarat.hu/tech/a-lister-ujragondolta-a-jaguar-f-type-ot/;A Lister újragondolta a Jaguar F-Type-ot;Tech;Tuning;;Tuning;
1837;https://www.alapjarat.hu/tech/vilagverobol-kozepszeru-hanyatloban-a-gt-r-kultusz/;Világverőből középszerű – Hanyatlóban a GT-R kultusz?;Tech;El Mondó;;Sztori;
1838;https://www.alapjarat.hu/verseny/hungarian-baja-sajtotajekoztato-videoriportokkal/;HunGarian Baja sajtótájékoztató – Videóriportokkal;Verseny;Rajtrács;;Sporthírek;
1839;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/szociautok-rengetegeben-jartunk-galeria/;Szociautók rengetegében jártunk – GALÉRIA!;Nagyvilág;Közös csapatás;El Mondó;Közös csapatás,Velünk történt;
1840;https://www.alapjarat.hu/kozossegi/a-nagy-forma-1-tinder/;A Nagy Forma-1 Tinder;Közösségi;Rajtrács;;F1;
1841;https://www.alapjarat.hu/verseny/ricciardo-2018-vegen-otthagyja-a-red-bullt/;Ricciardo 2018 végén otthagyja a Red Bullt;Verseny;Rajtrács;;F1;
1842;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/rekord-eladasok-az-ujauto-piacon/;Rekord eladások az újautó piacon;Nagyvilág;Aktuális;;Aktuális;
1843;https://www.alapjarat.hu/tech/egy-jatekauto-tortenete-iii-resz/;Egy játékautó története III. rész;Tech;El Mondó;;Sztori;
1844;https://www.alapjarat.hu/nagyvilag-bulvar/arveresen-a-legelso-ferrari-f50/;Árverésen a legelső Ferrari F50!;Nagyvilág;El Mondó;;Top;
1845;https://www.alapjarat.hu/verseny/a-sikeres-sporttortenelmi-teszt-utan-az-eles-verseny-kovetkezik/;A sikeres sporttörténelmi teszt után az éles verseny következik!;Verseny;Aktuális;;Aktuális;
1846;https://www.alapjarat.hu/tech/a-porsche-megepiti-a-911-es-resto-modjat/;A Porsche megépíti a 911-es resto-modját;Tech;Aktuális;;Aktuális;
1847;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-honda-civic-type-r-a-hungaroringet-sem-kimelte/;A Honda Civic Type-R a Hungaroringet sem kímélte;Nagyvilág;Rajtrács;;Sporthírek;
1848;https://www.alapjarat.hu/hasznos-infok/rekordhoseg-vizpartra-menekulo-tomeg-merre-indulj/;Rekordhőség, vízpartra menekülő tömeg, merre indulj?;Hasznos infók;Hasznos infók;;Hasznos infók;
1849;https://www.alapjarat.hu/hasznos-infok/forgalomkorlatozasokkal-kell-szamolnod-a-sziget-fesztival-idejen/;Forgalomkorlátozásokkal kell számolnod a Sziget Fesztivál idején;Hasznos infók;Hasznos infók;;Hasznos infók;
1850;https://www.alapjarat.hu/hasznos-infok/nem-akarmilyen-hatassal-lesz-a-bmw-gyar-debrecenre/;Nem akármilyen hatással lesz a BMW-gyár Debrecenre!;Hasznos infók;Aktuális;;Aktuális;
1851;https://www.alapjarat.hu/nagyvilag-bulvar/ferraribol-sosem-eleg-beleposzinten-portofino/;Ferrariból sosem elég: belépőszinten a Portofino!;Nagyvilág;Aktuális;;Aktuális;
1852;https://www.alapjarat.hu/hasznos-infok/a-hungarian-baja-es-autos-talalkozok-varnak-a-hetvegen/;A HunGarian Baja és autós találkozók várnak a hétvégén;Hasznos infók;Rajtrács;;;
1853;https://www.alapjarat.hu/nagyvilag-bulvar/kemfotokon-a-kovetkezo-a3-as/;Kémfotókon a következő A3-as;Nagyvilág;Aktuális;;Aktuális;
1854;https://www.alapjarat.hu/nagyvilag-bulvar/colin-steele-mcrae-a-hetvegen-lett-volna-50-eves/;Colin Steele McRae a hétvégén lett volna 50 éves;Nagyvilág;El Mondó;;Sztori;
1855;https://www.alapjarat.hu/verseny/a-mini-ket-autoval-vesz-reszt-a-hungarian-bajan/;A MINI két autóval vesz részt a HunGarian Baján;Verseny;Rajtrács;;Sporthírek;
1856;https://www.alapjarat.hu/teszt/ssangyong-rexton-g4-teszt-video/;SsangYong Rexton G4 – Teszt + Videó!;Teszt;Autóteszt;;Új autók tesztje;
1857;https://www.alapjarat.hu/nagyvilag-bulvar/jubilal-a-legendas-izomauto/;Jubilál a legendás izomautó;Nagyvilág;Aktuális;;Aktuális;
1858;https://www.alapjarat.hu/overlanding/autos-kaland-szingapurba-a-tervek/;Autós kaland Szingapúrba: a tervek;Overlanding;El Mondó;;Overlanding;
1859;https://www.alapjarat.hu/overlanding/jovunk-szingapur/;Jövünk, Szingapúr!;Overlanding;El Mondó;;Overlanding;
1860;https://www.alapjarat.hu/tech/brutalis-hibrid-utodja-lesz-a-8c-nek/;Brutális hibrid utódja lesz a 8C-nek!;Tech;Tech;;Tech;
1861;https://www.alapjarat.hu/nagyvilag-bulvar/niki-lauda-allapota-szepen-javul/;Niki Lauda állapota szépen javul;Nagyvilág;Rajtrács;;Sporthírek;
1862;https://www.alapjarat.hu/nagyvilag-bulvar/ezert-ne-hagyd-a-nagymutert-a-kocsiban-a-napon-video/;Ezért ne hagyd a nagymutert a kocsiban a napon - VIDEÓ;Nagyvilág;Aktuális;Hasznos infók;Aktuális,Hasznos infók;
1863;https://www.alapjarat.hu/verseny/hungarian-baja-szepszamu-magyar-indulo/;HunGarian Baja – szépszámú magyar induló;Verseny;Rajtrács;;Sporthírek;
1864;https://www.alapjarat.hu/kozossegi/a-nagy-ferrari-kviz/;A Nagy Ferrari-Kvíz!;Közösségi;Aktuális;;Aktuális;
1865;https://www.alapjarat.hu/verseny/keszthelyi-vivien-letette-a-nevjegyet-a-kekszalagon/;Keszthelyi Vivien letette a névjegyét a Kékszalagon;Verseny;Rajtrács;;;
1866;https://www.alapjarat.hu/kozossegi/juliusi-statisztikak-havi-200-ezer-olvaso-folott-weboldalunk-latogatottsaga/;Júliusi statisztikák: havi 200 ezer olvasó fölött weboldalunk látogatottsága!;Közösségi;Aktuális;;Aktuális;
1867;https://www.alapjarat.hu/verseny/a-hungarian-baja-az-iobc-mezonyt-is-rendesen-megdolgoztatta/;A HunGarian Baja az IOBC-mezőnyt is rendesen megdolgoztatta;Verseny;Rajtrács;;Sporthírek;
1868;https://www.alapjarat.hu/hasznos-infok/a-forro-aszfalton-keves-lehet-a-negyevszakos-gumi/;A forró aszfalton kevés lehet a négyévszakos gumi;Hasznos infók;Hasznos infók;;Hasznos infók;
1869;https://www.alapjarat.hu/verseny/nani-roma-diadalmaskodott-a-hungarian-bajan/;Nani Roma diadalmaskodott a Hungarian Baján;Verseny;Rajtrács;;Sporthírek;
1870;https://www.alapjarat.hu/overlanding/uton-szingapur-fele-a-buzludzha-emlekmu/;Úton Szingapúr felé: A Buzludzha-emlékmű;Overlanding;El Mondó;;Overlanding;
1871;https://www.alapjarat.hu/tech/a-hatodik-elem-lamborghini-sesto-elemento/;A hatodik elem – Lamborghini Sesto Elemento;Tech;El Mondó;;Sztori;
1872;https://www.alapjarat.hu/media/kepek/a-hungarian-baja-penteki-napja-kepekben/;A HunGarian Baja pénteki napja képekben;Képek;Rajtrács;Média;Sporthírek,Képek;
1873;https://www.alapjarat.hu/tech/hozzanyult-a-brabus-a-g-osztalyhoz/;Hozzányúlt a Brabus a G-osztályhoz;Tech;Tuning;;Tuning;
1874;https://www.alapjarat.hu/hasznos-infok/meg-mindig-szeretik-a-dizel-autokat-a-magyarok/;Még mindig szeretik a dízelautókat a magyarok - infografika;Hasznos infók;Aktuális;;Aktuális;
1875;https://www.alapjarat.hu/tech/le-mans-ban-indulhat-a-valkyrie-utodja/;Le Mans-ban indulhat a Valkyrie utódja;Tech;Rajtrács;;Sporthírek;
1876;https://www.alapjarat.hu/teszt/volkswagen-t-roc-1-5-tsi-teszt/;Volkswagen T-Roc 1.5 TSI – Teszt;Teszt;Autóteszt;;Új autók tesztje;
1877;https://www.alapjarat.hu/verseny/keszthelyi-vivien-az-elokelo-masodik-helyen-all-a-bajnoksagban/;Keszthelyi Vivien az előkelő második helyen áll a bajnokságban;Verseny;Rajtrács;;Sporthírek;
